"POS","ID","PosScore","NegScore","SynsetTerms"
"n",358931,0,0,"shortening"
"n",359135,0,0,"abbreviation"
"n",359238,0,0,"cutting_off cutting0 cut8"
"n",359492,0,0,"severing severance"
"n",359614,0,0,"snip clipping clip"
"n",359822,0,0,"haircut"
"n",359903,0.375,0,"trimming trim clipping"
"n",360143,0,0,"pruning"
"n",360242,0,0,"shearing"
"n",360404,0,0,"sheepshearing"
"n",360485,0,0,"shrinking"
"n",360601,0,0,"miniaturization miniaturisation"
"n",360757,0,0,"subtraction deduction"
"n",361041,0,0,"bite"
"n",361192,0,0,"withholding"
"n",361333,0,0,"abatement"
"n",361459,0,0,"nuisance_abatement abatement_of_a_nuisance"
"n",361684,0,0,"asbestos_abatement"
"n",361795,0,0,"attrition"
"n",361932,0,0,"deflation"
"n",362103,0,0,"price_reduction discount deduction"
"n",362258,0,0,"rollback"
"n",362355,0,0,"weakening"
"n",362546,0,0.75,"wilting wilt"
"n",362659,0,0,"dilution"
"n",362862,0,0,"etiolation"
"n",363052,0,0,"thinning cutting"
"n",363260,0,0,"step-up increase"
"n",363788,0,0,"addition"
"n",364053,0,0,"retrofit"
"n",364260,0,0,"rise0 advance"
"n",364440,0,0,"appreciation"
"n",364600,0,0,"depreciation"
"n",364787,0,0.125,"upsurge surge"
"n",365012,0,0,"fluoridization fluoridisation fluoridation"
"n",365231,0,0,"augmentation"
"n",365329,0,0,"amplification"
"n",365471,0,0,"contraction"
"n",365709,0,0,"expansion enlargement"
"n",365995,0,0,"dilation dilatation"
"n",366207,0,0,"vasodilation"
"n",366317,0,0,"distention distension"
"n",366521,0,0,"stretching"
"n",366675,0,0,"tension"
"n",366846,0,0,"escalation"
"n",367066,0,0,"maximization maximisation maximation"
"n",367280,0,0,"inflation"
"n",367427,0,0,"magnification"
"n",367552,0,0,"exaggeration"
"n",367768,0,0,"extension"
"n",367976,0,0,"spreading spread0"
"n",368302,0,0,"circulation"
"n",368515,0,0,"recirculation"
"n",368592,0,0,"dissemination dispersion dispersal diffusion"
"n",368939,0,0.25,"spraying crop-dusting"
"n",369138,0,0,"strewing scattering scatter"
"n",369399,0,0.125,"contracture"
"n",369532,0,0,"extension"
"n",369694,0.5,0.25,"hyperextension"
"n",369802,0,0,"muscular_contraction muscle_contraction contraction"
"n",370127,0,0,"tetanus"
"n",370261,0,0,"truncation"
"n",370458,0,0,"uterine_contraction"
"n",370688,0,0,"false_labor braxton-hicks_contraction"
"n",370885,0,0,"vaginismus"
"n",371059,0.125,0.125,"stretch"
"n",371314,0,0,"expansion expanding_upon"
"n",371487,0,0,"elaboration amplification"
"n",371735,0,0,"annotation annotating"
"n",371846,0,0,"supplementation subjunction subjoining"
"n",372013,0,0,"accumulation accruement accrual"
"n",372226,0,0,"buildup"
"n",372448,0,0,"deposition deposit"
"n",372607,0,0,"warehousing storage reposition repositing"
"n",372977,0.125,0,"stockpiling"
"n",373130,0,0,"inclusion"
"n",373278,0,0,"incorporation"
"n",373418,0,0,"appropriation annexation"
"n",373544,0,0,"elevation aggrandizement aggrandisement"
"n",373862,0,0,"self-aggrandizement self-aggrandisement ego_trip"
"n",374063,0,0,"strengthening"
"n",374224,0,0,"intensification"
"n",374446,0,0.5,"roughness"
"n",374677,0,0,"intensification"
"n",374835,0,0,"exacerbation aggravation"
"n",375071,0,0,"concentration"
"n",375348,0,0.25,"pervaporation"
"n",375625,0,0,"focusing focalization focalisation"
"n",375938,0,0,"refocusing"
"n",376063,0,0,"change_of_integrity"
"n",376400,0,0,"breaking breakage break"
"n",376715,0,0,"rupture"
"n",376825,0,0,"smashing shattering"
"n",376994,0,0,"fracture cracking crack0"
"n",377169,0,0,"splintering chipping chip"
"n",377364,0,0,"explosion burst"
"n",377686,0,0,"detonation"
"n",377813,0,0,"percussion"
"n",377907,0,0,"fulmination"
"n",378069,0,0,"combustion burning"
"n",378296,0,0,"incendiarism fire-raising arson"
"n",378479,0,0,"lighting kindling inflammation ignition firing"
"n",378706,0,0,"incineration"
"n",378880,0,0,"cremation"
"n",378985,0,0,"compounding combining combination"
"n",379422,0,0,"attachment affixation"
"n",379588,0,0,"grafting graft"
"n",379754,0,0.375,"confusion"
"n",379993,0,0.125,"babel"
"n",380083,0,0,"mixture mixing mix intermixture commixture admixture"
"n",380568,0,0,"fusion"
"n",380696,0,0,"blending blend"
"n",380881,0,0,"merging conflux confluence"
"n",380994,0,0,"homogenization homogenisation"
"n",381326,0,0,"interspersion interspersal"
"n",381567,0,0,"temperance"
"n",381680,0,0,"uniting union1 unification jointure conjugation"
"n",382109,0,0,"conglutination concretion coalition coalescency coalescence"
"n",382474,0,0,"reunion reunification"
"n",382739,0,0,"tribalization tribalisation"
"n",382906,0,0,"detribalization detribalisation"
"n",383071,0,0,"umbrella"
"n",383281,0,0,"homecoming"
"n",383390,0,0,"opening"
"n",383606,0,0,"separation"
"n",383952,0,0,"interruption gap disruption break3"
"n",384329,0,0,"insert cut-in"
"n",384510,0,0,"insert cut-in"
"n",384658,0,0,"avulsion"
"n",384802,0,0,"dissociation"
"n",384933,0,0,"withdrawal secession"
"n",385104,0,0,"secession"
"n",385266,0,0,"breaking_away breakaway"
"n",385501,0,0,"disunion"
"n",385649,0,0,"disjunction disconnection"
"n",385791,0,0,"division"
"n",386164,0,0,"parcellation"
"n",386345,0,0,"cleavage"
"n",386450,0,0,"bisection"
"n",386553,0,0,"quartering"
"n",386676,0,0,"split1 schism"
"n",386915,0,0,"cutting cut7"
"n",387214,0,0,"dissection"
"n",387326,0,0,"scission"
"n",387424,0,0,"slicing"
"n",387526,0,0,"undercut"
"n",387657,0,0,"cutting cut6"
"n",387897,0,0,"snick notch nick"
"n",388065,0,0,"slash gash"
"n",388210,0,0,"fragmentation atomization atomisation"
"n",388392,0,0,"ramification forking fork branching"
"n",388710,0,0,"bifurcation"
"n",388842,0,0,"trifurcation"
"n",388959,0,0,"divarication"
"n",389043,0,0,"fibrillation"
"n",389135,0.125,0,"dichotomization dichotomisation"
"n",389308,0,0,"quantization quantisation"
"n",389508,0,0,"fractionation"
"n",389610,0,0,"pairing"
"n",389763,0,0,"buddy_system"
"n",389953,0,0,"matchup match-up"
"n",390198,0,0,"punctuation"
"n",390445,0,0,"hyphenation"
"n",390581,0,0,"syllabification syllabication"
"n",390735,0,0,"word_division hyphenation"
"n",390906,0,0,"disengagement detachment"
"n",391086,0,0,"tear"
"n",391293,0,0,"laceration"
"n",391407,0,0,"split0 rip rent"
"n",391599,0,0,"removal remotion"
"n",392093,0,0,"drawing_off drawing"
"n",392335,0,0,"derivation"
"n",392468,0,0,"derivation"
"n",392582,0,0,"derivation"
"n",392709,0,0,"cutting_off abscission"
"n",392848,0,0,"abstraction"
"n",392950,0,0,"extraction"
"n",393161,0,0,"threshing"
"n",393369,0,0,"extirpation excision cutting_out ablation"
"n",394242,0,0,"autotomy"
"n",394485,0,0.125,"decontamination"
"n",394610,0,0,"deletion"
"n",394803,0,0,"uncovering stripping husking denudation baring"
"n",395017,0,0,"dermabrasion"
"n",395199,0.125,0,"dislodgment dislodgement"
"n",395333,0,0,"riddance elimination"
"n",395503,0,0,"elimination"
"n",395654,0,0,"circumcision"
"n",395797,0,0,"voidance evacuation emptying"
"n",396029,0,0,"drainage drain"
"n",396213,0,0,"bank_withdrawal"
"n",396344,0,0,"bank_run"
"n",396509,0,0,"disinvestment"
"n",396642,0,0,"rinsing rinse"
"n",396825,0,0,"bowdlerization bowdlerisation"
"n",397010,0,0,"expurgation castration"
"n",397191,0,0,"bowdlerization bowdlerisation"
"n",397347,0,0,"censorship censoring"
"n",397545,0,0,"bowdlerism"
"n",397647,0.333,0.667,"comstockery"
"n",397760,0,0,"expunging expunction erasure"
"n",397953,0,0,"segmentation sectionalization sectionalisation partitioning partition division2"
"n",398427,0,0,"subdivision"
"n",398585,0,0,"septation"
"n",398704,0,0,"translation transformation"
"n",399030,0,0,"transformation"
"n",399223,0.5,0,"permutation"
"n",399393,0,0,"revision alteration"
"n",399717,0,0,"transfiguration"
"n",399846,0,0,"transmogrification"
"n",400083,0,0,"conversion"
"n",400278,0,0,"afforestation"
"n",400449,0,0,"reforestation re-afforestation"
"n",400645,0,0,"rehabilitation"
"n",400851,0.125,0,"correctional_rehabilitation"
"n",400995,0.125,0.375,"therapeutic_rehabilitation physical_restoration physical_rehabilitation"
"n",401194,0.125,0,"urban_renewal"
"n",401314,0,0,"vocational_rehabilitation"
"n",401459,0,0,"reinstatement"
"n",401639,0,0,"rejuvenation"
"n",401783,0.375,0,"refreshment recreation"
"n",402128,0,0,"metamorphosis"
"n",402308,0.25,0,"transfiguration metamorphosis"
"n",402535,0,0,"filling"
"n",402671,0,0,"saturation"
"n",402789,0,0,"hardening"
"n",402951,0,0,"tempering annealing"
"n",403092,0,0,"scathe hurt harm damage"
"n",403334,0,0.5,"impairment"
"n",403466,0,0,"disfigurement disfiguration defacement"
"n",403783,0,0.125,"wounding wound"
"n",403911,0,0.75,"burn"
"n",404058,0,0.25,"scald"
"n",404170,0,0,"updating"
"n",404403,0.125,0,"change_of_shape"
"n",404726,0,0,"deformation contortion"
"n",404959,0,0,"convolution"
"n",405106,0,0,"angulation"
"n",405206,0,0,"bending"
"n",405360,0,0,"flexure flexion"
"n",405628,0,0,"flex"
"n",405766,0,0,"crouch"
"n",405892,0,0,"dorsiflexion"
"n",406007,0,0,"elongation"
"n",406114,0,0,"hunch"
"n",406234,0,0,"incurvation"
"n",406365,0,0,"involution enfolding"
"n",406485,0,0,"corrugation"
"n",406612,0,0,"folding fold"
"n",406800,0,0,"plication pleating"
"n",406939,0,0,"indentation"
"n",407090,0,0,"protrusion projection jutting jut"
"n",407270,0,0,"widening broadening"
"n",407407,0,0,"narrowing"
"n",407535,0.125,0,"activity"
"n",409075,0,0,"domesticity"
"n",409211,0,0,"operation1"
"n",409483,0,0,"operation"
"n",409823,0.25,0,"rescue_operation"
"n",409943,0,0,"undercover_operation"
"n",410096,0,0,"buy-and-bust_operation"
"n",410247,0.25,0.125,"practice pattern"
"n",411048,0,0,"praxis practice"
"n",411235,0.125,0,"biologism"
"n",411384,0,0,"cooperation"
"n",411553,0,0,"featherbedding"
"n",411717,0,0,"formalism"
"n",411859,0,0,"mycophagy"
"n",412006,0,0,"one-upmanship"
"n",412130,0,0,"pluralism"
"n",412271,0,0,"symbolization symbolism symbolisation"
"n",412449,0.125,0,"modernism"
"n",412572,0,0.125,"occult_arts occult"
"n",412727,0.125,0,"ornamentalism"
"n",412839,0,0,"cannibalism"
"n",412982,0,0.125,"anthropophagy"
"n",413086,0,0,"careerism"
"n",413239,0.375,0,"usance usage custom"
"n",413554,0,0,"americanism"
"n",413674,0,0,"britishism anglicism"
"n",413795,0,0,"consuetude"
"n",413904,0,0,"couvade"
"n",414071,0,0,"germanism"
"n",414179,0.25,0,"use habit"
"n",414599,0,0,"hijab"
"n",414790,0.375,0.25,"ritual"
"n",414881,0.375,0,"second_nature"
"n",415000,0.375,0,"habitude"
"n",415098,0,0,"round daily_round"
"n",415226,0,0,"fashion"
"n",415333,0,0.125,"lobbyism"
"n",415442,0,0,"slavery slaveholding"
"n",415540,0,0,"peonage"
"n",415676,0,0,"way_of_life way path"
"n",415988,0,0.125,"ambages"
"n",416129,0.5,0,"primrose_path"
"n",416216,0.625,0.125,"strait_and_narrow straight_and_narrow"
"n",416409,0,0,"sunnah sunna hadith"
"n",416646,0,0,"warpath"
"n",416737,0,0.125,"path_of_least_resistance line_of_least_resistance"
"n",416914,0.375,0,"unwritten_law"
"n",417005,0,0.375,"lynch_law"
"n",417131,0,0,"chokehold choke_hold"
"n",417397,0.125,0,"embracing embracement embrace"
"n",417643,0.25,0,"snuggle nestle cuddle"
"n",417859,0.125,0,"squeeze hug clinch"
"n",418025,0,0.375,"mistreatment"
"n",418305,0,0,"nonconformism"
"n",418394,0,0.25,"vexation irritation annoying annoyance"
"n",418615,0.125,0,"neglect disregard"
"n",418787,0,0.25,"despite"
"n",418903,0,0,"victimization victimisation using exploitation"
"n",419315,0,0,"blaxploitation"
"n",419464,0,0,"sexploitation"
"n",419644,0,0.125,"molestation harassment"
"n",419908,0.125,0.75,"maltreatment ill-usage ill-treatment abuse"
"n",420218,0.375,0.125,"child_abuse"
"n",420336,0,0.375,"child_neglect"
"n",420477,0,0,"persecution"
"n",420712,0,0,"repression"
"n",420877,0,0,"impalement"
"n",421047,0,0,"subjugation oppression"
"n",421210,0,0,"pogrom"
"n",421321,0,0.25,"rendition"
"n",421437,0,0,"torturing torture"
"n",422114,0,0,"falanga bastinado"
"n",422261,0,0.25,"boot"
"n",422391,0,0.625,"burning"
"n",422551,0,0.75,"excruciation crucifixion"
"n",422719,0,0.75,"genital_torture"
"n",422834,0,0,"judicial_torture"
"n",423028,0,0,"kia_quen"
"n",423222,0,0,"kittee"
"n",423423,0,0,"nail_removal nail_pulling"
"n",423563,0,0,"piquet picket"
"n",423769,0,0,"prolonged_interrogation"
"n",423916,0,0,"rack"
"n",424034,0,0,"sensory_deprivation"
"n",424186,0,0,"sleep_deprivation"
"n",424324,0,0,"strappado strapado"
"n",424599,0,0.625,"inhuman_treatment cruelty"
"n",424767,0,0.375,"inhumanity atrocity"
"n",424934,0,0,"savagery brutality barbarity barbarism"
"n",425090,0.125,0,"outrage"
"n",425182,0,0,"baiting"
"n",425278,0,0,"worrying torment bedevilment badgering"
"n",425451,0.25,0.125,"exasperation"
"n",425615,0,0,"red_flag"
"n",425781,0.5,0,"sexual_harassment"
"n",425905,0,0,"teasing tease tantalization ribbing"
"n",426275,0,0,"witch-hunt"
"n",426388,0,0,"mccarthyism"
"n",426526,0,0,"colonialism"
"n",426757,0,0,"neocolonialism"
"n",426928,0.25,0,"recreation diversion"
"n",427580,0.5,0.25,"trick put-on prank joke caper antic"
"n",427853,0,0,"bathing"
"n",428000,0.25,0.125,"festivity celebration"
"n",428270,0,0,"terpsichore saltation dancing dance"
"n",429048,0,0,"entertainment amusement"
"n",429322,0.125,0.25,"lark escapade"
"n",429440,0,0.375,"escapism escape"
"n",429713,0.125,0,"eurythmy eurythmics eurhythmy eurhythmics"
"n",429949,0.375,0,"playfulness merriment fun"
"n",430140,0,0,"play6 gaming gambling"
"n",430606,0,0,"game"
"n",431005,0.875,0,"joke jocularity jest"
"n",431292,0,0.375,"nightlife night_life"
"n",431552,0.125,0,"pursuit pastime interest"
"n",431893,0,0,"play child's_play"
"n",432164,0,0,"house"
"n",432356,0,0,"doctor"
"n",432587,0,0,"fireman"
"n",432689,0,0,"spare-time_activity sideline pursuit hobby by-line avocation"
"n",432881,0.5,0,"dish cup_of_tea bag"
"n",433113,0,0,"confectionery"
"n",433216,0,0,"sport"
"n",433458,0,0,"contact_sport"
"n",433661,0,0,"outdoor_sport field_sport"
"n",433802,0,0,"gymnastics gymnastic_exercise"
"n",434075,0.125,0,"tumbling acrobatics"
"n",434231,0,0,"backbend"
"n",434396,0,0,"back_circle"
"n",434568,0,0,"walkover"
"n",434657,0,0,"cartwheel"
"n",434844,0,0,"crucifix"
"n",435013,0,0,"dip"
"n",435182,0,0,"double_leg_circle"
"n",435401,0,0,"grand_circle"
"n",435563,0,0,"cardiopulmonary_exercise"
"n",435778,0,0,"gymnastic_exercise"
"n",436187,0,0,"handstand"
"n",436339,0,0,"hang"
"n",436609,0,0,"bent_hang"
"n",436702,0,0,"inverted_hang"
"n",436817,0,0,"lever_hang"
"n",436953,0,0,"reverse_hang"
"n",437067,0,0,"straight_hang"
"n",437219,0,0,"piked_reverse_hang"
"n",437321,0,0,"kick_up"
"n",437487,0,0,"handspring"
"n",437639,0,0,"headstand"
"n",437788,0,0,"tumble"
"n",437929,0,0,"split"
"n",438065,0,0.125,"acrobatic_stunt acrobatic_feat"
"n",438338,0,0,"upstart kip"
"n",438606,0,0.125,"long_fly"
"n",438725,0,0,"scissors"
"n",438893,0,0,"straddle"
"n",439043,0,0,"stock_split split_up split"
"n",439284,0,0,"split_down reverse_stock_split reverse_split"
"n",439484,0,0,"summerset summersault somerset somersaulting somersault flip"
"n",439749,0,0,"flip-flop"
"n",439826,0,0,"track_and_field"
"n",440039,0,0,"track1 running"
"n",440218,0,0,"jumping"
"n",440382,0,0,"long_jump broad_jump"
"n",440509,0,0,"high_jump"
"n",440643,0,0,"fosbury_flop"
"n",440747,0,0,"skiing"
"n",440941,0,0.125,"cross-country_skiing"
"n",441073,0,0,"ski_jumping"
"n",441235,0,0,"kick_turn"
"n",441501,0,0,"stem_turn stem"
"n",441686,0,0,"telemark"
"n",441824,0,0,"water_sport aquatics"
"n",442115,0,0,"swimming swim"
"n",442437,0,0,"bathe"
"n",442569,0,0,"sea_bathing"
"n",442654,0,0.25,"skinny-dip"
"n",442759,0,0,"sun_bathing"
"n",442847,0,0,"plunge dip"
"n",442981,0,0,"diving dive"
"n",443231,0,0,"natation floating"
"n",443375,0,0,"prone_float dead-man's_float"
"n",443517,0,0,"belly_whopper belly_whop belly_flopper belly_flop"
"n",443692,0,0,"cliff_diving"
"n",443803,0,0,"flip"
"n",443917,0,0,"gainer full_gainer"
"n",444142,0,0,"half_gainer"
"n",444340,0,0.125,"jackknife"
"n",444490,0,0,"swan_dive swallow_dive"
"n",444651,0,0,"skin_diving skin-dive"
"n",444846,0,0,"scuba_diving"
"n",444937,0,0,"snorkeling snorkel_diving"
"n",445055,0,0,"surfriding surfing surfboarding"
"n",445226,0,0,"water-skiing"
"n",445351,0,0,"rowing row"
"n",445529,0,0,"crab"
"n",445685,0,0,"sculling"
"n",445802,0,0,"pugilism fisticuffs boxing"
"n",446311,0,0,"professional_boxing"
"n",446411,0.125,0,"in-fighting"
"n",446493,0,0,"fight"
"n",446632,0,0,"rope-a-dope"
"n",446804,0,0,"sparring spar"
"n",446980,0,0,"archery"
"n",447073,0,0,"sledding"
"n",447221,0,0,"tobogganing"
"n",447361,0,0,"luging"
"n",447463,0,0,"bobsledding"
"n",447540,0,0,"wrestling rassling grappling"
"n",447879,0,0,"flying_mare"
"n",447957,0,0,"greco-roman_wrestling"
"n",448126,0,0,"professional_wrestling"
"n",448232,0,0,"sumo"
"n",448466,0,0,"skating"
"n",448640,0,0,"ice_skating"
"n",448748,0,0,"figure_skating"
"n",448872,0,0,"rollerblading"
"n",448958,0,0,"roller_skating"
"n",449054,0,0,"skateboarding"
"n",449168,0,0,"speed_skating"
"n",449295,0,0,"racing"
"n",449517,0,0,"car_racing auto_racing"
"n",449695,0,0,"boat_racing"
"n",449796,0,0,"hydroplane_racing"
"n",449892,0,0,"camel_racing"
"n",449977,0,0,"greyhound_racing"
"n",450070,0,0,"horse_racing"
"n",450230,0,0,"thoroughbred_racing"
"n",450335,0,0,"riding horseback_riding equitation"
"n",450700,0.125,0,"equestrian_sport"
"n",450866,0,0,"pony-trekking"
"n",450998,0,0,"stadium_jumping showjumping"
"n",451186,0,0,"cross-country_riding cross-country_jumping"
"n",451370,0,0,"cycling"
"n",451563,0,0,"bicycling"
"n",451635,0,0,"motorcycling"
"n",451768,0,0,"dune_cycling"
"n",451866,0,0,"blood_sport"
"n",452034,0,0,"tauromachy bullfighting"
"n",452152,0,0,"cockfighting"
"n",452293,0,0,"hunting hunt"
"n",452734,0,0,"battue"
"n",452864,0,0,"beagling"
"n",452947,0,0,"canned_hunt"
"n",453126,0,0,"coursing"
"n",453313,0,0,"deer_hunting deer_hunt"
"n",453396,0,0,"ducking duck_hunting"
"n",453478,0,0,"foxhunt fox_hunting"
"n",453631,0,0,"pigsticking"
"n",453731,0,0,"land1 farming"
"n",453935,0,0,"sportfishing fishing"
"n",454121,0,0,"fishing"
"n",454237,0,0,"angling"
"n",454395,0.125,0,"fly-fishing"
"n",454493,0,0,"trolling troll"
"n",454624,0,0,"casting cast"
"n",454855,0,0,"bait_casting"
"n",454983,0,0,"fly_casting"
"n",455076,0,0,"overcast"
"n",455173,0,0,"surf_fishing surf_casting"
"n",455348,0,0,"followup follow-up"
"n",455599,0,0,"game"
"n",456199,0,0,"game"
"n",456465,0,0,"day_game"
"n",456563,0,0,"night_game"
"n",456690,0,0,"road_game away_game"
"n",456804,0,0,"home_game"
"n",456899,0,0.5,"practice_game exhibition_game"
"n",457038,0,0,"follow-on"
"n",457228,0,0,"innings"
"n",457382,0,0,"turn play5"
"n",457723,0,0,"attack"
"n",457890,0,0,"opening2 chess_opening"
"n",458094,0,0,"counterplay counterattack"
"n",458286,0,0,"down"
"n",458456,0,0,"bat at-bat"
"n",458641,0,0,"catch"
"n",458800,0.125,0,"party_game"
"n",458890,0,0,"video_game computer_game"
"n",459013,0,0,"virtual_reality"
"n",459284,0,0,"pinball_game pinball"
"n",459465,0,0,"pachinko"
"n",459570,0,0,"guessing_game"
"n",459727,0,0,"charades"
"n",459845,0,0,"ducks_and_drakes"
"n",459979,0,0,"mind_game"
"n",460078,0,0,"paper_chase hare_and_hounds"
"n",460344,0,0,"ring-around-the-rosy ring-around-a-rosy ring-a-rosy"
"n",460541,0,0,"prisoner's_base"
"n",460706,0,0,"treasure_hunt"
"n",460844,0,0,"nightcap"
"n",460951,0.25,0.375,"twin_bill doubleheader double_feature"
"n",461162,0,0,"playoff_game"
"n",461294,0,0,"cup_tie"
"n",461402,0,0,"war_game"
"n",461611,0,0,"curling"
"n",461782,0,0,"bowling"
"n",462116,0,0,"frame1"
"n",462241,0,0,"tenpins tenpin_bowling"
"n",462383,0,0,"skittles ninepins"
"n",462557,0,0,"duckpins"
"n",462686,0,0,"candlepins candlepin_bowling"
"n",462804,0,0,"lawn_bowling bowls"
"n",462997,0,0,"boccie bocci bocce"
"n",463116,0,0,"pall-mall"
"n",463246,0.125,0,"athletic_game"
"n",463543,0,0,"ice_hockey hockey_game hockey"
"n",464037,0,0,"netkeeper goaltender goalkeeper goalie"
"n",464277,0,0,"tetherball"
"n",464478,0,0,"water_polo"
"n",464651,0,0,"outdoor_game"
"n",464894,0,0,"golf_game golf"
